t (s),Actual,Predicted_RF,Predicted_DT,Absolute Error RF,Absolute Error DT,Squared Error RF,Squared Error DT,SST,,,52.84811719
9572,52.786863,52.77627733,52.78176164,0.010585671,0.005101364,0.000112056,2.60239E-05,0.003752076,,,
9573,52.786863,52.77868387,52.78198343,0.008179126,0.004879565,6.68981E-05,2.38102E-05,0.003752076,,,
9574,52.780157,52.78347364,52.78218675,0.003316637,0.00202975,1.10001E-05,4.11989E-06,0.004618587,,,
9575,52.780157,52.78229319,52.78210556,0.002136192,0.00194856,4.56332E-06,3.79689E-06,0.004618587,,,
9576,52.792137,52.78200387,52.78203062,0.010133128,0.010106385,0.00010268,0.000102139,0.003133782,,,
9577,52.792137,52.78326678,52.78240493,0.008870218,0.009732074,7.86808E-05,9.47133E-05,0.003133782,,,
9578,52.781554,52.78513003,52.7827525,0.003576025,0.0011985,1.2788E-05,1.4364E-06,0.004430658,,,
9579,52.781554,52.78393849,52.78271117,0.002384491,0.001157172,5.6858E-06,1.33905E-06,0.004430658,,,
9580,52.796964,52.78358939,52.7826726,0.013374611,0.0142914,0.00017888,0.000204244,0.002616649,,,
9581,52.796964,52.78631631,52.78436793,0.010647689,0.012596074,0.000113373,0.000158661,0.002616649,,,
9582,52.792402,52.78630668,52.78481779,0.006095319,0.007584214,3.71529E-05,5.75203E-05,0.003104182,,,
9583,52.792402,52.78688104,52.78507931,0.00552096,0.00732269,3.0481E-05,5.36218E-05,0.003104182,,,
9584,52.782678,52.78441444,52.7853234,0.001736443,0.0026454,3.01524E-06,6.99814E-06,0.004282288,,,
9585,52.782678,52.78400466,52.78523806,0.00132666,0.002560065,1.76003E-06,6.55393E-06,0.004282288,,,
9586,52.797076,52.78513924,52.78515806,0.011936762,0.011917938,0.000142486,0.000142037,0.002605203,,,
9587,52.797076,52.78732722,52.78551921,0.009748783,0.011556788,9.50388E-05,0.000133559,0.002605203,,,
9588,52.778182,52.77756828,52.78585912,0.000613718,0.007677118,3.7665E-07,5.89381E-05,0.004890931,,,
9589,52.778182,52.77641052,52.77348308,0.001771476,0.004698923,3.13813E-06,2.20799E-05,0.004890931,,,
9590,52.7801,52.78077501,52.78585912,0.000675011,0.005759118,4.55639E-07,3.31674E-05,0.004626338,,,
9591,52.7801,52.78045391,52.78569457,0.000353909,0.005594571,1.25252E-07,3.12992E-05,0.004626338,,,
9592,52.776247,52.7832444,52.78553917,0.006997397,0.009292167,4.89636E-05,8.63444E-05,0.005165324,,,
9593,52.776247,52.78276262,52.78528803,0.006515619,0.009041027,4.24533E-05,8.17402E-05,0.005165324,,,
9594,52.77958,52.78174565,52.77896958,0.002165654,0.000610421,4.69006E-06,3.72614E-07,0.004697346,,,
9595,52.77958,52.78187882,52.77898523,0.002298823,0.000594769,5.28459E-06,3.5375E-07,0.004697346,,,
9596,52.781447,52.7850788,52.790323,0.003631796,0.008876,1.31899E-05,7.87834E-05,0.004444914,,,
9597,52.781447,52.78298394,52.77905978,0.001536939,0.00238722,2.36218E-06,5.69882E-06,0.004444914,,,
9598,52.780214,52.78209892,52.77911662,0.001884921,0.001097381,3.55293E-06,1.20424E-06,0.004610843,,,
9599,52.780214,52.78160914,52.77914214,0.001395138,0.00107186,1.94641E-06,1.14888E-06,0.004610843,,,
9600,52.782284,52.78500089,52.790323,0.002716894,0.008039,7.38151E-06,6.46255E-05,0.004334009,,,
9601,52.782284,52.78499788,52.78978707,0.002713879,0.007503067,7.36514E-06,5.6296E-05,0.004334009,,,
9602,52.77857,52.78525292,52.78931813,0.006682919,0.010748125,4.46614E-05,0.000115522,0.004836812,,,
9603,52.77857,52.78396225,52.78420264,0.005392254,0.005632638,2.90764E-05,3.17266E-05,0.004836812,,,
9604,52.769399,52.78119983,52.78408529,0.011800827,0.014686292,0.00013926,0.000215687,0.006196553,,,
9605,52.769399,52.77931005,52.77894944,0.009911053,0.009550444,9.8229E-05,9.1211E-05,0.006196553,,,
9606,52.774474,52.7785094,52.77874183,0.004035403,0.004267826,1.62845E-05,1.82143E-05,0.005423319,,,
9607,52.774474,52.77850338,52.77865102,0.004029384,0.004177021,1.62359E-05,1.74475E-05,0.005423319,,,
9608,52.769218,52.77448696,52.778564,0.005268955,0.009346,2.77619E-05,8.73477E-05,0.006225082,,,
9609,52.769218,52.77413313,52.77837327,0.004915135,0.009155265,2.41585E-05,8.38189E-05,0.006225082,,,
9610,52.775718,52.77855753,52.77819016,0.002839531,0.00247216,8.06293E-06,6.11158E-06,0.005241643,,,
9611,52.775718,52.77807359,52.77814169,0.002355594,0.002423686,5.54882E-06,5.87426E-06,0.005241643,,,
9612,52.785283,52.78186025,52.78812389,0.003422754,0.002840889,1.17152E-05,8.07065E-06,0.003948135,,,
9613,52.785283,52.78247408,52.78797437,0.002808923,0.002691368,7.89005E-06,7.24346E-06,0.003948135,,,
9614,52.780769,52.7821089,52.7878398,0.0013399,0.0070708,1.79533E-06,4.99962E-05,0.004535779,,,
9615,52.780769,52.78213601,52.7875031,0.001367014,0.006734095,1.86873E-06,4.5348E-05,0.004535779,,,
9616,52.770173,52.78287579,52.787197,0.012702794,0.017024,0.000161361,0.000289817,0.006075297,,,
9617,52.770173,52.78219534,52.78252323,0.012022337,0.01235023,0.000144537,0.000152528,0.006075297,,,
9618,52.786973,52.78276562,52.78232403,0.004207383,0.004648968,1.77021E-05,2.16129E-05,0.003738612,,,
9619,52.786973,52.78244173,52.78239783,0.004531266,0.004575175,2.05324E-05,2.09322E-05,0.003738612,,,
9620,52.768491,52.78146004,52.78246931,0.012969042,0.013978312,0.000168196,0.000195393,0.00634033,,,
9621,52.768491,52.78041024,52.78225426,0.011919236,0.013763262,0.000142068,0.000189427,0.00634033,,,
9622,52.770561,52.77951934,52.78204573,0.008958339,0.011484727,8.02518E-05,0.000131899,0.006014963,,,
9623,52.770561,52.77890274,52.78187431,0.008341739,0.011313313,6.95846E-05,0.000127991,0.006014963,,,
9624,52.779499,52.78144655,52.78170794,0.001947551,0.002208941,3.79296E-06,4.87942E-06,0.004708456,,,
9625,52.779499,52.78100168,52.78167593,0.001502684,0.002176928,2.25806E-06,4.73901E-06,0.004708456,,,
9626,52.759602,52.7794272,52.78164483,0.019825195,0.022042829,0.000393038,0.000485886,0.007834939,,,
9627,52.759602,52.77794975,52.78133437,0.018347746,0.021732366,0.00033664,0.000472296,0.007834939,,,
9628,52.759257,52.77669295,52.78041008,0.01743595,0.021153077,0.000304012,0.000447453,0.007896133,,,
9629,52.759257,52.77440434,52.78014232,0.015147335,0.020885316,0.000229442,0.000436196,0.007896133,,,
9630,52.771202,52.7744127,52.77988125,0.003210697,0.00867925,1.03086E-05,7.53294E-05,0.005915946,,,
9631,52.771202,52.77449671,52.7797741,0.003294715,0.008572099,1.08551E-05,7.34809E-05,0.005915946,,,
9632,52.771695,52.77469012,52.77966956,0.002995117,0.007974561,8.97073E-06,6.35936E-05,0.005840351,,,
9633,52.771695,52.77405984,52.77957348,0.002364839,0.007878482,5.59246E-06,6.20705E-05,0.005840351,,,
9634,52.764665,52.77294144,52.77947969,0.008276436,0.01481469,6.84994E-05,0.000219475,0.006964268,,,
9635,52.764665,52.77260893,52.7793054,0.00794393,0.0146404,6.3106E-05,0.000214341,0.006964268,,,
9636,52.765859,52.77265297,52.77913516,0.006793971,0.013276163,4.6158E-05,0.000176256,0.00676641,,,
9637,52.765859,52.77201027,52.77886758,0.006151271,0.013008584,3.78381E-05,0.000169223,0.00676641,,,
9638,52.757478,52.77214282,52.76538,0.014664822,0.007902,0.000215057,6.24416E-05,0.008215463,,,
9639,52.757478,52.76938553,52.76477215,0.011907528,0.007294154,0.000141789,5.32047E-05,0.008215463,,,
9640,52.759621,52.77128903,52.76425114,0.011668032,0.004630143,0.000136143,2.14382E-05,0.007831576,,,
9641,52.759621,52.7706762,52.76394247,0.011055201,0.004321467,0.000122217,1.86751E-05,0.007831576,,,
9642,52.75452,52.77068575,52.76367238,0.016165754,0.009152375,0.000261332,8.3766E-05,0.008760434,,,
9643,52.75452,52.76386155,52.763134,0.00934155,0.008614,8.72646E-05,7.4201E-05,0.008760434,,,
9644,52.76808,52.76166025,52.76265544,0.006419746,0.005424556,4.12131E-05,2.94258E-05,0.006405952,,,
9645,52.76808,52.7627391,52.76294095,0.0053409,0.005139053,2.85252E-05,2.64099E-05,0.006405952,,,
9646,52.751036,52.76466362,52.7631979,0.013627623,0.0121619,0.000185712,0.000147912,0.009424757,,,
9647,52.751036,52.76200869,52.76261876,0.010972686,0.011582762,0.0001204,0.00013416,0.009424757,,,
9648,52.760417,52.7688633,52.76209227,0.008446302,0.001675273,7.134E-05,2.80654E-06,0.007691323,,,
9649,52.760417,52.76937308,52.76201943,0.008956085,0.001602435,8.02115E-05,2.5678E-06,0.007691323,,,
9650,52.756401,52.76043429,52.76195267,0.004033288,0.005551667,1.62674E-05,3.0821E-05,0.00841186,,,
9651,52.756401,52.76039167,52.7617306,0.003990666,0.0053296,1.59254E-05,2.84046E-05,0.00841186,,,
9652,52.757307,52.76104583,52.76152562,0.003738826,0.004218615,1.39788E-05,1.77967E-05,0.008246491,,,
9653,52.757307,52.76116773,52.76136937,0.003860725,0.00406237,1.49052E-05,1.65029E-05,0.008246491,,,
9654,52.753482,52.76037465,52.76122429,0.006892648,0.007742286,4.75086E-05,5.9943E-05,0.008955819,,,
9655,52.753482,52.75918958,52.76095731,0.005707583,0.00747531,3.25765E-05,5.58803E-05,0.008955819,,,
9656,52.748003,52.75874412,52.76070813,0.010741123,0.012705133,0.000115372,0.00016142,0.010022851,,,
9657,52.748003,52.75788618,52.76029829,0.00988318,0.01229529,9.76772E-05,0.000151174,0.010022851,,,
9658,52.749309,52.75814468,52.75991406,0.008835684,0.010605063,7.80693E-05,0.000112467,0.009763058,,,
9659,52.749309,52.75748947,52.7595927,0.008180471,0.010283697,6.69201E-05,0.000105754,0.009763058,,,
9660,52.758465,52.75756512,52.75929024,0.000899883,0.000825235,8.09789E-07,6.81013E-07,0.008037515,,,
9661,52.758465,52.75667017,52.75926666,0.001794832,0.000801657,3.22142E-06,6.42654E-07,0.008037515,,,
9662,52.739793,52.75726861,52.75924439,0.017475609,0.019451389,0.000305397,0.000378357,0.01173413,,,
9663,52.739793,52.75314839,52.75871868,0.013355385,0.018925676,0.000178366,0.000358181,0.01173413,,,
9664,52.744116,52.75192959,52.739793,0.007813589,0.004323,6.10522E-05,1.86883E-05,0.010816248,,,
9665,52.744116,52.74951653,52.741234,0.005400525,0.002882,2.91657E-05,8.30592E-06,0.010816248,,,
9666,52.7378,52.75040217,52.7419545,0.012602166,0.0041545,0.000158815,1.72599E-05,0.012169882,,,
9667,52.7378,52.7465002,52.7411236,0.008700205,0.0033236,7.56936E-05,1.10463E-05,0.012169882,,,
9668,52.73729,52.74393859,52.74056967,0.006648592,0.003279667,4.42038E-05,1.07562E-05,0.012282666,,,
9669,52.73729,52.74364747,52.74010114,0.006357469,0.002811143,4.04174E-05,7.90252E-06,0.012282666,,,
9670,52.737933,52.74789913,52.73974975,0.009966131,0.00181675,9.93238E-05,3.30058E-06,0.012140556,,,
9671,52.737933,52.7434609,52.73954789,0.005527904,0.001614889,3.05577E-05,2.60787E-06,0.012140556,,,
9672,52.748878,52.74206096,52.7393864,0.006817037,0.0094916,4.6472E-05,9.00905E-05,0.009848417,,,
9673,52.748878,52.7427708,52.74024927,0.006107202,0.008628727,3.72979E-05,7.44549E-05,0.009848417,,,
9674,52.725525,52.74932582,52.74096833,0.023800822,0.015443333,0.000566479,0.000238497,0.015028845,,,
9675,52.725525,52.74453458,52.73978038,0.019009584,0.014255385,0.000361364,0.000203216,0.015028845,,,
9676,52.72857,52.74176465,52.73876214,0.013194653,0.010192143,0.000174099,0.00010388,0.014291531,,,
9677,52.72857,52.74098549,52.73808267,0.012415493,0.009512667,0.000154144,9.04908E-05,0.014291531,,,
9678,52.725183,52.74030168,52.73748812,0.015118685,0.012305125,0.000228575,0.000151416,0.015112815,,,
9679,52.725183,52.73864329,52.73676429,0.013460286,0.011581294,0.000181179,0.000134126,0.015112815,,,
9680,52.748066,52.73869542,52.73612089,0.00937058,0.011945111,8.78078E-05,0.000142686,0.010010241,,,
9681,52.748066,52.7402361,52.73674958,0.007829901,0.011316421,6.13074E-05,0.000128061,0.010010241,,,
9682,52.722174,52.74640636,52.7373154,0.024232362,0.0151414,0.000587207,0.000229262,0.015861687,,,
9683,52.722174,52.74395216,52.73659438,0.02177816,0.014420381,0.000474288,0.000207947,0.015861687,,,
9684,52.734732,52.73999419,52.73593891,0.005262187,0.001206909,2.76906E-05,1.45663E-06,0.012856201,,,
9685,52.734732,52.73943789,52.73588643,0.004705887,0.001154435,2.21454E-05,1.33272E-06,0.012856201,,,
9686,52.739255,52.73941118,52.73583833,0.000156178,0.003416667,2.43917E-08,1.16736E-05,0.011850976,,,
9687,52.739255,52.73960633,52.735975,0.00035133,0.00328,1.23433E-07,1.07584E-05,0.011850976,,,
9688,52.729747,52.7394855,52.73610115,0.009738504,0.006354154,9.48385E-05,4.03753E-05,0.014011502,,,
9689,52.729747,52.73905419,52.73586581,0.009307194,0.006118815,8.66239E-05,3.74399E-05,0.014011502,,,
9690,52.72642,52.7377989,52.73564729,0.011378898,0.009227286,0.000129479,8.51428E-05,0.014810206,,,
9691,52.72642,52.73663849,52.7353291,0.01021849,0.008909103,0.000104418,7.93721E-05,0.014810206,,,
9692,52.735163,52.73787962,52.73107467,0.002716621,0.004088333,7.38003E-06,1.67145E-05,0.012758649,,,
9693,52.735163,52.73698665,52.73128984,0.001823649,0.003873158,3.3257E-06,1.50014E-05,0.012758649,,,
9694,52.735304,52.7365494,52.7314835,0.001245404,0.0038205,1.55103E-06,1.45962E-05,0.012726816,,,
9695,52.735304,52.73746493,52.73166543,0.00216093,0.003638571,4.66962E-06,1.32392E-05,0.012726816,,,
9696,52.724457,52.73795427,52.73183082,0.01349727,0.007373818,0.000182176,5.43732E-05,0.015291843,,,
9697,52.724457,52.73795571,52.73151022,0.013498708,0.007053217,0.000182215,4.97479E-05,0.015291843,,,
9698,52.738582,52.73747819,52.73121633,0.001103815,0.007365667,1.21841E-06,5.4253E-05,0.011997958,,,
9699,52.738582,52.73828059,52.73151096,0.000301414,0.00707104,9.08502E-08,4.99996E-05,0.011997958,,,
9700,52.73368,52.73806238,52.73178292,0.004382384,0.001897077,1.92053E-05,3.5989E-06,0.01309587,,,
9701,52.73368,52.73657526,52.73185319,0.002895258,0.001826815,8.38252E-06,3.33725E-06,0.01309587,,,
9702,52.7347,52.7364158,52.73191843,0.001715799,0.002781571,2.94396E-06,7.73714E-06,0.012863459,,,
9703,52.7347,52.73662388,52.73201434,0.001923883,0.002685655,3.70133E-06,7.21274E-06,0.012863459,,,
9704,52.718192,52.73632866,52.73210387,0.018136655,0.013911867,0.000328938,0.00019354,0.016880555,,,
9705,52.718192,52.73509327,52.7316551,0.016901267,0.013463097,0.000285653,0.000181255,0.016880555,,,
9706,52.7205,52.7342257,52.73123438,0.013725702,0.010734375,0.000188395,0.000115227,0.016286147,,,
9707,52.7205,52.73333833,52.73090909,0.012838326,0.010409091,0.000164823,0.000108349,0.016286147,,,
9708,52.726677,52.73321767,52.73060294,0.00654067,0.003925941,4.27804E-05,1.5413E-05,0.01474772,,,
9709,52.726677,52.73258627,52.73049077,0.005909269,0.003813771,3.49195E-05,1.45449E-05,0.01474772,,,
9710,52.716943,52.73200476,52.73038483,0.015061756,0.013441833,0.000226856,0.000180683,0.017206668,,,
9711,52.716943,52.73195992,52.72109729,0.015016921,0.004154286,0.000225508,1.72581E-05,0.017206668,,,
9712,52.726889,52.73220733,52.720578,0.005318334,0.006311,2.82847E-05,3.98287E-05,0.014696274,,,
9713,52.726889,52.73105988,52.72127922,0.004170876,0.005609778,1.73962E-05,3.14696E-05,0.014696274,,,
9714,52.72445,52.73050193,52.7218402,0.006051932,0.0026098,3.66259E-05,6.81106E-06,0.015293574,,,
9715,52.72445,52.73007238,52.72207745,0.005622382,0.002372545,3.16112E-05,5.62897E-06,0.015293574,,,
9716,52.720098,52.73002112,52.72227517,0.009923118,0.002177167,9.84683E-05,4.74005E-06,0.016388913,,,
9717,52.720098,52.73043807,52.72210769,0.010340068,0.002009692,0.000106917,4.03886E-06,0.016388913,,,
9718,52.731459,52.7286209,52.72196414,0.002838098,0.009494857,8.0548E-06,9.01523E-05,0.013609133,,,
9719,52.731459,52.72976153,52.72259713,0.001697467,0.008861867,2.88139E-06,7.85327E-05,0.013609133,,,
9720,52.717283,52.72941614,52.723151,0.012133142,0.005868,0.000147213,3.44334E-05,0.017117585,,,
9721,52.717283,52.72864561,52.72280582,0.011362609,0.005522824,0.000129109,3.05016E-05,0.017117585,,,
9722,52.715143,52.73025041,52.722499,0.015107412,0.007356,0.000228234,5.41107E-05,0.017682135,,,
9723,52.715143,52.72916738,52.72211184,0.014024378,0.006968842,0.000196683,4.85648E-05,0.017682135,,,
9724,52.718606,52.72799226,52.7217634,0.009386264,0.0031574,8.8102E-05,9.96917E-06,0.016773148,,,
9725,52.718606,52.72749151,52.72161305,0.008885512,0.003007048,7.89523E-05,9.04234E-06,0.016773148,,,
9726,52.720813,52.72718276,52.72147636,0.006369762,0.000663364,4.05739E-05,4.40051E-07,0.016206357,,,
9727,52.720813,52.72699846,52.72144752,0.006185462,0.000634522,3.82599E-05,4.02618E-07,0.016206357,,,
9728,52.726164,52.72689615,52.72142108,0.000732148,0.004742917,5.3604E-07,2.24953E-05,0.014872581,,,
9729,52.726164,52.72644555,52.7216108,0.000281552,0.0045532,7.92714E-08,2.07316E-05,0.014872581,,,
9730,52.730011,52.72700511,52.72178592,0.003005886,0.008225077,9.03535E-06,6.76519E-05,0.013949072,,,
9731,52.730011,52.72712189,52.72209056,0.002889108,0.007920444,8.34694E-06,6.27334E-05,0.013949072,,,
9732,52.714819,52.72640017,52.72237343,0.011581167,0.007554429,0.000134123,5.70694E-05,0.017768407,,,
9733,52.714819,52.72559806,52.72211293,0.010779062,0.007293931,0.000116188,5.32014E-05,0.017768407,,,
9734,52.719107,52.72487593,52.7218698,0.005768932,0.0027628,3.32806E-05,7.63306E-06,0.016643629,,,
9735,52.719107,52.72441284,52.72178068,0.005305838,0.002673677,2.81519E-05,7.14855E-06,0.016643629,,,
9736,52.72985,52.72481126,52.72169712,0.005038739,0.008152875,2.53889E-05,6.64694E-05,0.013987128,,,
9737,52.72985,52.72584212,52.72194418,0.004007883,0.007905818,1.60631E-05,6.2502E-05,0.013987128,,,
9738,52.717226,52.72547979,52.72217671,0.008253793,0.004950706,6.81251E-05,2.45095E-05,0.017132504,,,
9739,52.717226,52.72389313,52.72203526,0.006667131,0.004809257,4.44506E-05,2.3129E-05,0.017132504,,,
9740,52.720784,52.7241451,52.72190167,0.003361099,0.001117667,1.1297E-05,1.24918E-06,0.016213741,,,
9741,52.720784,52.72361977,52.72187146,0.002835771,0.001087459,8.0416E-06,1.18257E-06,0.016213741,,,
9742,52.735134,52.72410242,52.72184284,0.011031582,0.013291158,0.000121696,0.000176655,0.012765201,,,
9743,52.735134,52.72540876,52.72218364,0.00972524,0.012950359,9.45803E-05,0.000167712,0.012765201,,,
9744,52.728866,52.72603961,52.7225074,0.002826389,0.0063586,7.98848E-06,4.04318E-05,0.014220846,,,
9745,52.728866,52.72578667,52.72266249,0.003079334,0.006203512,9.4823E-06,3.84836E-05,0.014220846,,,
9746,52.720636,52.72558223,52.72281019,0.00494623,0.00217419,2.44652E-05,4.7271E-06,0.016251454,,,
9747,52.720636,52.72474754,52.72275963,0.004111536,0.002123628,1.69047E-05,4.5098E-06,0.016251454,,,
9748,52.710277,52.72430656,52.72271136,0.014029559,0.012434364,0.000196829,0.000154613,0.018999918,,,
9749,52.710277,52.72360912,52.72243504,0.013332124,0.012158044,0.000177746,0.000147818,0.018999918,,,
9750,52.722,52.72379542,52.72217074,0.001795418,0.000170739,3.22353E-06,2.91519E-08,0.015905546,,,
9751,52.722,52.72398525,52.72216711,0.001985249,0.000167106,3.94121E-06,2.79245E-08,0.015905546,,,
9752,52.715693,52.72365766,52.72216363,0.007964663,0.006470625,6.34359E-05,4.1869E-05,0.017536166,,,
9753,52.715693,52.72292633,52.72203157,0.007233327,0.006338571,5.2321E-05,4.01775E-05,0.017536166,,,
9754,52.707476,52.72255389,52.7219048,0.015077891,0.0144288,0.000227343,0.00020819,0.019779944,,,
9755,52.707476,52.7218189,52.72162188,0.014342904,0.014145882,0.000205719,0.000200106,0.019779944,,,
9756,52.718118,52.72072444,52.72134985,0.002606444,0.003231846,6.79355E-06,1.04448E-05,0.016899789,,,
9757,52.718118,52.72112657,52.72128887,0.003008566,0.003170868,9.05147E-06,1.00544E-05,0.016899789,,,
9758,52.708698,52.72130462,52.72123015,0.012606618,0.012532148,0.000158927,0.000157055,0.019437711,,,
9759,52.708698,52.72144965,52.72100229,0.012751653,0.012304291,0.000162605,0.000151396,0.019437711,,,
9760,52.730921,52.72085037,52.72078257,0.010070628,0.010138429,0.000101418,0.000102788,0.013734947,,,
9761,52.730921,52.72103569,52.72096044,0.009885312,0.009960561,9.77194E-05,9.92128E-05,0.013734947,,,
9762,52.715139,52.72350307,52.72113217,0.008364069,0.005993172,6.99576E-05,3.59181E-05,0.017683199,,,
9763,52.715139,52.72310224,52.72103059,0.007963236,0.005891593,6.34131E-05,3.47109E-05,0.017683199,,,
9764,52.719964,52.72238561,52.7209324,0.002421612,0.0009684,5.8642E-06,9.37799E-07,0.01642324,,,
9765,52.719964,52.72249868,52.72091652,0.002534681,0.000952525,6.42461E-06,9.07303E-07,0.01642324,,,
9766,52.723047,52.72198833,52.72090116,0.00105867,0.002145839,1.12078E-06,4.60462E-06,0.015642552,,,
9767,52.723047,52.72227178,52.72093522,0.000775223,0.002111778,6.00971E-07,4.45961E-06,0.015642552,,,
